INFO     | 2020-04-27 20:24:34,323 | config     | Loading configuration at './partition_finder.cfg'
INFO     | 2020-04-27 21:51:00,871 | progress   |       Finished subset 3/3, 100.00 percent done
INFO     | 2020-04-27 21:51:00,963 | analysis_m |    ***Greedy algorithm step 1***
INFO     | 2020-04-27 21:51:01,000 | analysis_m |       Analysing 3 new subset pairs
INFO     | 2020-04-27 21:54:59,629 | progress   |       Finished subset 1/3, 33.33 percent done
INFO     | 2020-04-27 21:58:35,182 | progress   |       Finished subset 2/3, 66.67 percent done
INFO     | 2020-04-27 22:02:31,872 | progress   |       Finished subset 3/3, 100.00 percent done
INFO     | 2020-04-27 22:02:31,914 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-04-27 22:02:31,961 | analysis_m |       Best scheme combines subsets: 'Gene1_pos3' and 'Gene1_pos2'
INFO     | 2020-04-27 22:02:32,007 | analysis_m |       The best scheme improves the aicc score by 81898.79 to 7330.1
INFO     | 2020-04-27 22:02:32,150 | analysis_m |    ***Greedy algorithm step 2***
INFO     | 2020-04-27 22:02:32,188 | analysis_m |       Analysing 1 new subset pairs
INFO     | 2020-04-27 22:07:38,762 | progress   |       Finished subset 1/1, 100.00 percent done
INFO     | 2020-04-27 22:07:38,834 | analysis_m |       Finding the best partitioning scheme
INFO     | 2020-04-27 22:07:38,880 | analysis_m |       Best scheme combines subsets: 'Gene1_pos1' and 'Gene1_pos3, Gene1_pos2'
INFO     | 2020-04-27 22:07:38,920 | analysis_m |       The best scheme improves the aicc score by 1557.31 to 5772.8
INFO     | 2020-04-27 22:07:39,003 | analysis_m |    Greedy algorithm finished after 3 steps
INFO     | 2020-04-27 22:07:39,039 | analysis_m |    Best scoring scheme is scheme step_2, with aicc score of 5772.757
INFO     | 2020-04-27 22:07:39,084 | model_util |    Information on best scheme is here: ./analysis/best_scheme.txt
INFO     | 2020-04-27 22:07:39,152 | model_util |    
INFO     | 2020-04-27 22:07:39,215 | model_util |    
INFO     | 2020-04-27 22:07:39,253 | model_util |    *Citations for this analysis*
INFO     | 2020-04-27 22:07:39,299 | model_util |    -----------------------------
INFO     | 2020-04-27 22:07:39,339 | model_util |    
INFO     | 2020-04-27 22:07:39,379 | model_util |    If you use this analysis in your published work, please cite the following papers on which your analysis relied.
INFO     | 2020-04-27 22:07:39,418 | model_util |    
INFO     | 2020-04-27 22:07:39,455 | model_util |    For the version of PartitionFinder you used, please cite:
INFO     | 2020-04-27 22:07:39,494 | model_util |    Lanfear, R., Frandsen, P. B., Wright, A. M., Senfeld, T., Calcott, B. (2016) PartitionFinder 2: new methods for selecting partitioned models of evolution formolecular and morphological phylogenetic analyses. Molecular biology and evolution. DOI: dx.doi.org/10.1093/molbev/msw260
INFO     | 2020-04-27 22:07:39,531 | model_util |    
INFO     | 2020-04-27 22:07:39,567 | model_util |    For the greedy algorithm you used, please cite:
INFO     | 2020-04-27 22:07:39,612 | model_util |    Lanfear, R., Calcott, B., Ho, S. Y., & Guindon, S. (2012). PartitionFinder: combined selection of partitioning schemes and substitution models for phylogenetic analyses. Molecular biology and evolution, 29(6), 1695-1701.
INFO     | 2020-04-27 22:07:39,653 | model_util |    
INFO     | 2020-04-27 22:07:39,701 | model_util |    Your analysis also used PhyML, so please cite:
INFO     | 2020-04-27 22:07:39,739 | model_util |    Guindon, S., Dufayard, J. F., Lefort, V., Anisimova, M., Hordijk, W., & Gascuel, O. (2010). New algorithms and methods to estimate maximum-likelihood phylogenies: assessing the performance of PhyML 3.0. Systematic biology, 59(3), 307-321.
INFO     | 2020-04-27 22:07:39,757 | model_util |    
INFO     | 2020-04-27 22:07:39,811 | main       | Total processing time: 1:43:05 (h:m:s)
INFO     | 2020-04-27 22:07:39,848 | main       | Processing complete.
